n,m,bidding requirement,forced permutations,number of bids until prices update,total bids until closure,fallback probability,price weight,matching algorithm,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
146,176,3.5,0,5,290,0,2,FractionalAllocation,0,726,53.76636882703936,0.653214368006833,0.22569183571249687,0.16236225895316805,0.8114725780711233,4.443221944864836,0.30222229179805443,0.2172678202368951,nan,nan,nan,4.443221944864836,0.30222229179805443,0.2172678202368951,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,1,736,57.71046407259141,0.6389803477274573,0.2350697875494071,0.16576086956521738,0.8050793122401554,4.522829806363267,0.3307185804878786,0.2344280391906592,nan,nan,nan,4.522829806363267,0.3307185804878786,0.2344280391906592,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,2,734,51.286034378382986,0.6494740676043829,0.221312236809512,0.15683056725291064,0.8229827696734342,4.389212711328059,0.3089533951611435,0.2259685747901382,nan,nan,nan,4.389212711328059,0.3089533951611435,0.2259685747901382,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,3,749,58.083270724709095,0.6273921619162762,0.24554709309382206,0.17609084840393252,0.814981461776573,4.566251540706637,0.32124751719574235,0.23053750673542098,nan,nan,nan,4.566251540706637,0.32124751719574235,0.23053750673542098,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,4,732,57.117004024574335,0.6432827813871935,0.2430296820665673,0.17116865375062099,0.8070490147786132,4.507487104262594,0.28454131483777567,0.20275945902694817,nan,nan,nan,4.507487104262594,0.28454131483777567,0.20275945902694817,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,5,760,56.74152878078141,0.6200769358147613,0.24527511961722487,0.17763157894736842,0.8122841290944408,4.526944188426855,0.33148528836421776,0.24065548189069427,nan,nan,nan,4.526944188426855,0.33148528836421776,0.24065548189069427,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,6,735,55.52444613450225,0.6428238828102011,0.24133426097711813,0.17153679653679652,0.8219038862234119,4.504019540371469,0.30481064518954826,0.22311632155853914,nan,nan,nan,4.504019540371469,0.30481064518954826,0.22311632155853914,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,7,723,63.010614691725024,0.6431388455162863,0.25198824343015214,0.17761379353703008,0.788341929171209,4.637428962095024,0.3226632036461223,0.23111498281560117,nan,nan,nan,4.637428962095024,0.3226632036461223,0.23111498281560117,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,8,736,53.15249993937811,0.6451732337780188,0.23045331027667984,0.16378458498023712,0.8092869706880063,4.412256057758225,0.3158145628615824,0.2262673113180906,nan,nan,nan,4.412256057758225,0.3158145628615824,0.2262673113180906,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,290,0,2,FractionalAllocation,9,736,54.62700397415611,0.6431698315568531,0.23347949604743082,0.16761363636363635,0.8193231353965694,4.495634908892716,0.30457280953848026,0.22001479876673102,nan,nan,nan,4.495634908892716,0.30457280953848026,0.22001479876673102,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
