n,m,bidding requirement,forced permutations,number of bids until prices update,total bids until closure,fallback probability,price weight,matching algorithm,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
161,442,6,0,20,320,0,2,FractionalAllocation,0,1230.0,316.69099378881987,0.8205764278139676,0.31037780966044953,0.2236066659309127,1.0132880577352965,16.48491920927098,0.1798176682250738,0.1257629347739694,nan,nan,nan,16.48491920927098,0.1798176682250738,0.1257629347739694,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(br)_m442_n161.json
161,442,6,0,20,640,0,2,FractionalAllocation,0,1357.0,220.76350931677018,0.8144705163472584,0.25643304201109046,0.1729993964594511,1.076812268410546,14.486998958534672,0.1486062532616311,0.09880607249258808,nan,nan,nan,14.486998958534672,0.1486062532616311,0.09880607249258808,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(br)_m442_n161.json
