bidding requirement,forced_permutations,number_of_bids_until_prices_update,total_bids_until_closure,fallback_probability,sample index,total bids,total_excess_papers,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
6,0,1,201,0,0,328.0,7.287229437229444,0.24589587242026267,0.17870544090056284,1.0035596427507687,7.578354618007036,0.14920255742888874,0.10059837757488518,nan,nan,nan,7.578354618007036,0.14920255742888874,0.10059837757488518,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,0,1,330.0,7.2156177156177215,0.2479020979020979,0.17983682983682983,1.0074617023849946,7.543331407309014,0.1466190588209199,0.10118437578141815,nan,nan,nan,7.543331407309014,0.1466190588209199,0.10118437578141815,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,0,2,329.0,7.341883116883124,0.2412321720832359,0.17371989712415245,1.0111844458541135,7.578767488294808,0.15603600428278835,0.10890498907189863,nan,nan,nan,7.578767488294808,0.15603600428278835,0.10890498907189863,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,10,0,281.0,13.178571428571427,0.27313167259786475,0.1961401587736107,0.8576078874406933,7.3157415223860776,0.19843245955804206,0.13971877967482868,9.698134359922273,0.1219747667615553,0.09644531379164895,6.521610576540677,0.19129404367114522,0.13301771032512838,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,10,1,291.0,12.424025974025975,0.278152260111023,0.20241871530531325,0.8978051210919525,7.4818293359557115,0.1596083978793019,0.11287800714566605,9.44568941755172,0.06407427440569988,0.05077737777835111,7.089057319636508,0.16189394444018973,0.11210134342176599,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,10,2,319.0,7.648076923076925,0.2513262599469496,0.18193875090426814,0.965314425575501,7.409844294706936,0.17273569926499988,0.11707894609336168,nan,nan,nan,7.409844294706936,0.17273569926499988,0.11707894609336168,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,25,0,285.0,15.054870129870132,0.2953441295546559,0.21565452091767878,0.8615593119687689,7.597695591164734,0.20197564812697136,0.1434591744793799,10.557073783814742,0.12106474772442667,0.0880512934248866,6.611236193614732,0.17908609821728486,0.12372175042067561,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,25,1,271.0,18.721645021645024,0.2992478001703094,0.21955719557195572,0.8333763618438702,8.021782434608452,0.19709288018749999,0.14588051833123045,10.060864032513464,0.10638185567107511,0.07677368398801712,6.565295578962013,0.19508373646231938,0.15335038199175344,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,25,2,298.0,12.644155844155847,0.26819824470831183,0.19643779039752193,0.9021773045463906,7.5468558078124905,0.2014712506098011,0.14190711892708588,10.670954642615708,0.2302417994047394,0.18513904811493823,6.9220360408518475,0.1418139297533949,0.09940457903366617,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,50,0,266.0,18.404978354978358,0.30696934644303064,0.21978021978021978,0.7992942376299208,7.861384891502884,0.18404962720016635,0.1310581050895632,9.311751825678689,0.13908781824265562,0.09394695822708571,6.41101795732708,0.13702010146007335,0.09924212166415063,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,50,1,259.0,17.907142857142862,0.29841104841104843,0.21072171072171073,0.7937912578200524,7.662681607840967,0.21717432142703086,0.16159104303024582,10.09094571530001,0.09047060211400954,0.062316720238840814,5.9282072453702215,0.22488199917062246,0.1655790845715409,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,50,2,266.0,17.777489177489183,0.29930595720069403,0.22556390977443608,0.8030288952515551,7.769061917934383,0.2161980763475935,0.15970538234162432,9.456549132300207,0.1724761216489423,0.12736060558466367,6.08157470356856,0.14326908332780197,0.10393568272501091,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,75,0,250.0,21.389285714285716,0.3181538461538462,0.22953846153846155,0.7454426291540133,7.9489289329353765,0.18200481737767335,0.13741727868594758,9.014811356736864,0.13243567775307422,0.09275221726336805,5.817164085332397,0.18072145189236527,0.11656790487000342,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,75,1,247.0,22.40714285714286,0.31851448146994704,0.23076923076923078,0.7218075030521153,7.935798355081734,0.21077567494506336,0.1588988126275913,8.668994304894714,0.17156474127678722,0.12783615099530984,5.149653745792415,0.23496186007401598,0.1844269120200571,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,75,2,248.0,21.41904761904762,0.3211848635235732,0.23790322580645162,0.7314876554316798,7.851997735387844,0.19355933661470953,0.14314922561906376,8.539253826043847,0.16796462797990308,0.12023268846108427,5.790229463419834,0.14239925134914846,0.10918077299014717,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,90,0,249.0,21.578679653679657,0.32460611677479145,0.2389558232931727,0.7333548788124821,7.8352501400720405,0.18855918158361182,0.14173782907633758,8.273948957131912,0.17708136559675064,0.13552291665219796,6.168194635244524,0.12190425656880495,0.09589607634201017,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
6,0,1,201,90,1,250.0,21.679761904761907,0.3176923076923077,0.23030769230769232,0.7482219332747118,8.007021928730241,0.18031079421237156,0.12878555749586082,8.48864564228585,0.1663684351112438,0.11465529119545745,6.176851817218928,0.14424353074279375,0.10551076213363778,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sim_input.json
