Bidder,Paper,Private Cost,Step 1 Allocation,Step 2 Allocation,Step 3 Allocation,Social Cost,Total Social Cost,Total Unallocated Papers,Preference File,Market Mechanism,Behavior,Algorithm,Private Price Generator
-1,19,1,-1,-1,0.0674551058697399,0.0674551058697399,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,20,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,21,1,-1,-1,0.10740039808137736,0.10740039808137736,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,22,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,23,1,-1,-1,0.06362235325649968,0.06362235325649968,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,24,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,25,1,-1,-1,0.063327526132404,0.063327526132404,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,26,1,-1,-1,0.02423390991307306,0.02423390991307306,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,27,1,-1,-1,4.440892098500626e-16,4.440892098500626e-16,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,28,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,29,1,-1,-1,0.09318146079322842,0.09318146079322842,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,30,1,-1,-1,0.069696130544318,0.069696130544318,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,31,1,-1,-1,0.10017937973849778,0.10017937973849778,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,32,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,33,1,-1,-1,0.030154712494437685,0.030154712494437685,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,34,1,-1,-1,4.440892098500626e-16,4.440892098500626e-16,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,35,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,36,1,-1,-1,0.06896474101642447,0.06896474101642447,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,37,1,-1,-1,4.440892098500626e-16,4.440892098500626e-16,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,38,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,39,1,-1,-1,0.068587510050925,0.068587510050925,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,40,1,-1,-1,0.04428437416242259,0.04428437416242259,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,41,1,-1,-1,0.1434467971053337,0.1434467971053337,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,42,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,43,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,44,1,-1,-1,0.08745644599303048,0.08745644599303048,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,45,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,46,1,-1,-1,0.07435900983797161,0.07435900983797161,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,47,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,48,1,-1,-1,0.058216208133971215,0.058216208133971215,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,49,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,50,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
-1,51,1,-1,-1,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,0,0.2912797332552337,0.6,0.6,0.6,0.1747678399531402,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,1,2.211160078991824,0.0,0.0,0.07878728414442702,0.17421129743234257,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,2,2.749749735187934,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,3,-1,0.0,0.0,0.0,-0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,4,2.0100336811800714,0.0,0.0,1.6726249320337726e-17,3.362032449369411e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,5,2.1086941549152067,0.23076923076923078,0.23076923076923078,0.23076923076923075,0.4866217280573554,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,6,-1,0.0,0.0,0.0,-0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,7,2.69628066305366,0.0,0.0,0.075328330206379,0.2031063201155806,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,8,2.012257588139743,0.0,0.0,0.04202302631578948,0.0845611535805435,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,9,2.501707381740955,0.0,0.0,2.1325235560780853e-17,5.3349499219770174e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,10,2.2842717526076473,0.0,0.0,0.04256914361879374,0.09723949230110862,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,11,-1,0.0,0.0,0.0,-0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,12,2.2325389512060423,0.0,0.0,1.6726249320337726e-17,3.7342003115237566e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,13,2.563371514678175,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,14,1.8882661544474373,0.0,0.0,0.03843077196556888,0.07256752599187112,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,15,2.4077897827189436,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,16,2.6794846397126006,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,17,-1,0.0,0.0,0.0,-0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,18,1.5292082393864843,0.0,0.0,1.9045124694376265e-17,2.912396160278318e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,19,2.6129990020072,0.0,0.0,0.0376641651031895,0.09841642582606856,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,20,2.2398333520433633,0.0,0.0,0.1129924953095685,0.2530843595249748,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,21,2.205904363994676,0.0,0.0,0.09170555029856106,0.2022936736061291,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,22,2.1242011745400604,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,23,0.04348996903865843,1.0,1.0,1.0,0.04348996903865843,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,24,0.7796588771296641,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,25,2.018491152536256,0.0,0.0,0.0376641651031895,0.07602478402845281,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,26,1.6737852772452002,0.0,0.0,0.07593021606543428,0.12709087774837086,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,27,2.143703402774274,0.0,0.0,0.11529231589670663,0.24715252990149653,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,28,0.7021573431362024,0.75,0.75,0.75,0.5266180073521518,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,29,0.5994583491214582,1.0,1.0,1.0,0.5994583491214582,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,30,0.28781621753214903,1.0,1.0,1.0,0.28781621753214903,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,31,2.292228672521953,0.0,0.0,0.039386465238168654,0.09028278492821938,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,32,0.0844113772579328,0.375,0.375,0.375,0.0316542664717248,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,33,-1,0.0,0.0,0.0,-0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,34,2.600950025702432,0.0,0.0,1.7357318818523945e-17,4.5145518827165157e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,35,2.2423077165781082,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,36,2.7216409700764803,0.0,0.0,0.04217721784934458,0.11479124410261722,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,37,0.991787482345658,0.0,0.0,1.856992812663906e-17,1.841742226405917e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,38,2.3569013821256366,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,39,2.1490197363910797,0.0,0.0,0.0376641651031895,0.08094103416144639,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,40,1.4630372048129756,0.0,0.0,0.0376641651031895,0.05510407483418478,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,41,2.3125453761240706,0.0,0.0,0.075328330206379,0.17420018170990892,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,42,2.0474626167998506,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,43,2.8112437330448077,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,44,0.845105848061336,0.0,0.0,0.075328330206379,0.06366041238210628,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,45,2.4866247506656216,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,46,2.6073473441710613,0.0,0.0,0.03888835079077362,0.10139543815351619,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,47,2.6550413895197407,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,48,2.2856898795045995,0.0,0.0,0.04202302631578948,0.09605160595615547,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,49,2.881900586106638,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,50,2.3863673438769526,0.0,0.0,0.1129924953095685,0.269641600909924,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
0,51,2.025885466007923,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,0,0.4107277572191208,0.6,0.6,0.6,0.24643665433147247,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,1,2.5886034373166558,0.0,0.0,0.07605404799282352,0.19687377005606885,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,2,1.1246761894034323,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,3,0.8536280801633335,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,4,2.639110077417049,0.0,0.0,1.6145993384122486e-17,4.2611053849946654e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,5,2.0954721585315026,0.23076923076923078,0.23076923076923078,0.23076923076923075,0.4835704981226544,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,6,2.770334757207904,0.0,0.0,0.09051102196051611,0.2507458300476257,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,7,2.2066383168975103,0.0,0.0,0.07271508978826052,0.16045590334341855,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,8,2.8457094714850326,0.0,0.0,0.04056519138755981,0.11543674934418202,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,9,0.847769379408025,0.0,0.0,2.0585434647357566e-17,1.745170115583478e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,10,1.8725660735467256,0.0,0.0,0.04109236315167671,0.07694816511969141,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,11,0.7007812537081536,1.0,1.0,1.0,0.7007812537081536,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,12,2.9403286856918203,0.0,0.0,1.6145993384122486e-17,4.747452750632569e-17,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,13,2.5951518195928625,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,14,2.919094363659278,0.0,0.0,0.03709755714022001,0.10829126995354424,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,15,2.3456695352084806,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,16,2.7683323986682504,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,17,1.5156979359267173,0.0,0.0,0.0541068775365715,0.08200968260162109,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,18,0.4902284259349856,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.21009789682927954,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,19,2.4101574256632774,0.0,0.0,0.03635754489413026,0.08762740680547403,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,20,2.2407737015192026,0.0,0.0,0.10907263468239078,0.24440709135171257,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,21,2.8747162915918847,0.0,0.0,0.08852416223447647,0.2544818513749726,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,22,0.8324451731939774,1.0,1.0,1.0,0.8324451731939774,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,23,2.3042880735549547,0.0,0.0,0.03635754489413026,0.0837782570832832,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,24,2.331388649819278,0.0,0.0,0.0,0.0,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,25,2.9599011835815237,0.0,0.0,0.03635754489413026,0.10761474016425454,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,26,2.311197081830266,0.0,0.0,0.07329609542270883,0.16940172185051738,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
1,27,2.1284746166747643,0.0,0.0,0.11129267142066004,0.23688362614079989,229.49215333530972,1.815227858831586,bids_m52_n24.txt,PriceMechanism,SincereIntegralBehavior,FractionalAllocation,SimplePrivatePricesGenerator
