#step,reviewer id,updates,paper id,private_cost,price,bid,total bid,total price,total private cost,matching output json file
0,0,0,0,0.020266447091396245,1,1.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,1,2.1103694149324177,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,2,2.311540462829987,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,3,0.0,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,4,0.5828825124916382,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,5,2.2577118065134147,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,6,0.1370090189536629,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,7,2.350629549530429,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,8,0.0,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
0,0,0,9,1.6763464918036957,1,0.0,1.0,1.0,0.020266447091396245,simulation_2019-06-04T15-41-44
1,1,0,0,1.0354634038389774,1,1.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,1,2.7779191019499234,1,0.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,2,2.994941964748834,1,0.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,3,2.8136101415098658,1,0.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,4,2.014228798418473,1,0.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,5,2.749387196740952,1,0.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,6,0.0940856325865892,1,1.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,7,1.8439438046572145,1,0.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,8,0.5077689224160706,1,1.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
1,1,0,9,2.3597484150965076,1,0.0,3.0,3.0,1.6373179588416371,simulation_2019-06-04T15-41-44
2,2,0,0,2.820926154178073,1,0.0,1.0,1.0,0.8643948885323127,simulation_2019-06-04T15-41-44
2,2,0,1,1.2289540037236684,1,0.0,1.0,1.0,0.8643948885323127,simulation_2019-06-04T15-41-44
