reviewer id,paper id,private cost,step 1 allocation,step 2 allocation,step 3 allocation,cost contribution,individual contribution,total social cost,total unallocated papers,total paper cost,matching input json file
-1,0,1,-1,-1,0.0,0.0,1.073387582881253,48.71185706978419,1.073387582881253,4.6042543789737715,./output/simulation_t2.json
-1,1,1,-1,-1,0.3095238095238093,0.3095238095238093,1.073387582881253,48.71185706978419,1.073387582881253,4.401016534545465,./output/simulation_t2.json
-1,2,1,-1,-1,0.2876732971669682,0.2876732971669682,1.073387582881253,48.71185706978419,1.073387582881253,6.024599597954128,./output/simulation_t2.json
-1,3,1,-1,-1,0.0,0.0,1.073387582881253,48.71185706978419,1.073387582881253,5.043398210803949,./output/simulation_t2.json
-1,4,1,-1,-1,0.0,0.0,1.073387582881253,48.71185706978419,1.073387582881253,3.228987643500551,./output/simulation_t2.json
-1,5,1,-1,-1,0.4761904761904763,0.4761904761904763,1.073387582881253,48.71185706978419,1.073387582881253,4.895635331886412,./output/simulation_t2.json
-1,6,1,-1,-1,0.0,0.0,1.073387582881253,48.71185706978419,1.073387582881253,1.8347477979590294,./output/simulation_t2.json
-1,7,1,-1,-1,-8.881784197001252e-16,-8.881784197001252e-16,1.073387582881253,48.71185706978419,1.073387582881253,5.4664977143078115,./output/simulation_t2.json
-1,8,1,-1,-1,0.0,0.0,1.073387582881253,48.71185706978419,1.073387582881253,3.2711848103036685,./output/simulation_t2.json
-1,9,1,-1,-1,0.0,0.0,1.073387582881253,48.71185706978419,1.073387582881253,6.242619510697981,./output/simulation_t2.json
0,0,0.020266447091396245,0.6,0.6,0.6014940859099398,0.012190148067881542,4.410690878191875,48.71185706978419,1.073387582881253,4.6042543789737715,./output/simulation_t2.json
0,1,2.1103694149324177,1.0,1.0,1.0,2.1103694149324177,4.410690878191875,48.71185706978419,1.073387582881253,4.401016534545465,./output/simulation_t2.json
0,2,2.311540462829987,0.0,0.0,0.037522603978300165,0.08673501736658629,4.410690878191875,48.71185706978419,1.073387582881253,6.024599597954128,./output/simulation_t2.json
0,3,-1,0.0,0.0,0.0,-0.0,4.410690878191875,48.71185706978419,1.073387582881253,5.043398210803949,./output/simulation_t2.json
0,4,0.5828825124916382,0.5,0.5,0.5009041591320073,0.29196827479237575,4.410690878191875,48.71185706978419,1.073387582881253,3.228987643500551,./output/simulation_t2.json
0,5,2.2577118065134147,0.0,0.0,0.0714285714285714,0.16126512903667242,4.410690878191875,48.71185706978419,1.073387582881253,4.895635331886412,./output/simulation_t2.json
0,6,0.1370090189536629,0.5,0.5,0.5009041591320073,0.06862838743248577,4.410690878191875,48.71185706978419,1.073387582881253,1.8347477979590294,./output/simulation_t2.json
0,7,2.350629549530429,0.0,0.0,0.0013562386980108566,0.0031880147597609953,4.410690878191875,48.71185706978419,1.073387582881253,5.4664977143078115,./output/simulation_t2.json
0,8,-1,0.0,0.0,0.0,-0.0,4.410690878191875,48.71185706978419,1.073387582881253,3.2711848103036685,./output/simulation_t2.json
0,9,1.6763464918036957,1.0,1.0,1.0,1.6763464918036957,4.410690878191875,48.71185706978419,1.073387582881253,6.242619510697981,./output/simulation_t2.json
1,0,1.0354634038389774,0.6,0.6,0.6079684581863457,0.6295290891403685,5.573719519827463,48.71185706978419,1.073387582881253,4.6042543789737715,./output/simulation_t2.json
1,1,2.7779191019499234,0.0,0.0,0.19047619047619047,0.5291274479904615,5.573719519827463,48.71185706978419,1.073387582881253,4.401016534545465,./output/simulation_t2.json
1,2,2.994941964748834,0.0,0.0,0.2001205545509343,0.5993494468334014,5.573719519827463,48.71185706978419,1.073387582881253,6.024599597954128,./output/simulation_t2.json
1,3,2.8136101415098658,0.0,0.0,0.0,0.0,5.573719519827463,48.71185706978419,1.073387582881253,5.043398210803949,./output/simulation_t2.json
1,4,2.014228798418473,0.5,0.5,0.504822182037372,1.0168273771401273,5.573719519827463,48.71185706978419,1.073387582881253,3.228987643500551,./output/simulation_t2.json
1,5,2.749387196740952,0.0,0.0,0.38095238095238093,1.047385598758458,5.573719519827463,48.71185706978419,1.073387582881253,4.895635331886412,./output/simulation_t2.json
1,6,0.0940856325865892,0.5,0.5,0.504822182037372,0.04749651434072843,5.573719519827463,48.71185706978419,1.073387582881253,1.8347477979590294,./output/simulation_t2.json
1,7,1.8439438046572145,0.75,0.75,0.7572332730560579,1.3962956025320228,5.573719519827463,48.71185706978419,1.073387582881253,5.4664977143078115,./output/simulation_t2.json
1,8,0.5077689224160706,0.6,0.6,0.6060009376465073,0.30770844309189543,5.573719519827463,48.71185706978419,1.073387582881253,3.2711848103036685,./output/simulation_t2.json
1,9,2.3597484150965076,0.0,0.0,0.0,0.0,5.573719519827463,48.71185706978419,1.073387582881253,6.242619510697981,./output/simulation_t2.json
2,0,2.820926154178073,0.0,0.0,0.009960572732932198,0.028098040132921404,3.449039532543533,48.71185706978419,1.073387582881253,4.6042543789737715,./output/simulation_t2.json
2,1,1.2289540037236684,0.0,0.0,0.23809523809523814,0.29260809612468297,3.449039532543533,48.71185706978419,1.073387582881253,4.401016534545465,./output/simulation_t2.json
2,2,2.0647479158197006,0.0,0.0,0.25015069318866795,0.5164981224021555,3.449039532543533,48.71185706978419,1.073387582881253,6.024599597954128,./output/simulation_t2.json
2,3,0.961368101024044,1.0,1.0,1.0,0.961368101024044,3.449039532543533,48.71185706978419,1.073387582881253,5.043398210803949,./output/simulation_t2.json
2,4,2.122327383863432,0.0,0.0,0.006027727546714922,0.012792811234861022,3.449039532543533,48.71185706978419,1.073387582881253,3.228987643500551,./output/simulation_t2.json
2,5,0.8643948885323127,1.0,1.0,1.0,0.8643948885323127,3.449039532543533,48.71185706978419,1.073387582881253,4.895635331886412,./output/simulation_t2.json
2,6,2.5274119117620977,0.0,0.0,0.006027727546714922,0.01523455040242382,3.449039532543533,48.71185706978419,1.073387582881253,1.8347477979590294,./output/simulation_t2.json
2,7,0.9816845266347481,0.75,0.75,0.7590415913200724,0.7451393852711312,3.449039532543533,48.71185706978419,1.073387582881253,5.4664977143078115,./output/simulation_t2.json
2,8,1.72046945717041,0.0,0.0,0.0075011720581341255,0.012905537418999866,3.449039532543533,48.71185706978419,1.073387582881253,3.2711848103036685,./output/simulation_t2.json
2,9,2.1514111888702696,0.0,0.0,0.0,0.0,3.449039532543533,48.71185706978419,1.073387582881253,6.242619510697981,./output/simulation_t2.json
3,0,2.0396294487073794,0.6,0.6,0.6054783150031127,1.2349514018340717,6.277490600160764,48.71185706978419,1.073387582881253,4.6042543789737715,./output/simulation_t2.json
3,1,2.5099726326577163,0.0,0.0,0.13095238095238093,0.32868689237184373,6.277490600160764,48.71185706978419,1.073387582881253,4.401016534545465,./output/simulation_t2.json
3,2,2.107039127637769,0.0,0.0,0.1375828812537673,0.28989251409482863,6.277490600160764,48.71185706978419,1.073387582881253,6.024599597954128,./output/simulation_t2.json
3,3,2.031690864786504,1.0,1.0,1.0,2.031690864786504,6.277490600160764,48.71185706978419,1.073387582881253,5.043398210803949,./output/simulation_t2.json
3,4,0.7543061075511521,0.5,0.5,0.5033152501506932,0.3796537672123038,6.277490600160764,48.71185706978419,1.073387582881253,3.228987643500551,./output/simulation_t2.json
3,5,2.529620866355574,0.0,0.0,0.26190476190476186,0.6625197507121741,6.277490600160764,48.71185706978419,1.073387582881253,4.895635331886412,./output/simulation_t2.json
3,6,0.21627234168370701,0.5,0.5,0.5033152501506932,0.1088531677552112,6.277490600160764,48.71185706978419,1.073387582881253,1.8347477979590294,./output/simulation_t2.json
3,7,2.4777046293367935,0.0,0.0,0.004972875226039809,0.012321315968673089,6.277490600160764,48.71185706978419,1.073387582881253,5.4664977143078115,./output/simulation_t2.json
3,8,2.034214134666965,0.6,0.6,0.6041256446319737,1.228920925425153,6.277490600160764,48.71185706978419,1.073387582881253,3.2711848103036685,./output/simulation_t2.json
3,9,2.6149775735375558,0.0,0.0,0.0,0.0,6.277490600160764,48.71185706978419,1.073387582881253,6.242619510697981,./output/simulation_t2.json
4,0,2.3995731864085172,0.6,0.5696202531645569,0.5696202531645569,1.366845485928902,6.389833616286817,48.71185706978419,1.073387582881253,4.6042543789737715,./output/simulation_t2.json
4,1,2.6814441620000644,0.0,0.0,0.0,0.0,6.389833616286817,48.71185706978419,1.073387582881253,4.401016534545465,./output/simulation_t2.json
4,2,2.455721129070642,1.0,0.9493670886075949,0.9493670886075949,2.3313808187379514,6.389833616286817,48.71185706978419,1.073387582881253,6.024599597954128,./output/simulation_t2.json
4,3,2.6087757130699663,0.0,0.0,0.0,0.0,6.389833616286817,48.71185706978419,1.073387582881253,5.043398210803949,./output/simulation_t2.json
4,4,0.8167965413550454,0.5,0.47468354430379744,0.47468354430379744,0.3877198772254962,6.389833616286817,48.71185706978419,1.073387582881253,3.228987643500551,./output/simulation_t2.json
4,5,2.970783497571161,0.0,0.0,0.0,0.0,6.389833616286817,48.71185706978419,1.073387582881253,4.895635331886412,./output/simulation_t2.json
4,6,1.2794625897462324,0.5,0.47468354430379744,0.47468354430379744,0.6073398369048572,6.389833616286817,48.71185706978419,1.073387582881253,1.8347477979590294,./output/simulation_t2.json
4,7,2.291845895026281,0.75,0.7120253164556962,0.7120253164556962,1.631852298673776,6.389833616286817,48.71185706978419,1.073387582881253,5.4664977143078115,./output/simulation_t2.json
4,8,0.1135761912544635,0.6,0.5696202531645569,0.5696202531645569,0.06469529881583364,6.389833616286817,48.71185706978419,1.073387582881253,3.2711848103036685,./output/simulation_t2.json
4,9,-1,0.0,0.0,0.0,-0.0,6.389833616286817,48.71185706978419,1.073387582881253,6.242619510697981,./output/simulation_t2.json
5,0,2.195771591197742,0.6,0.6,0.6014940859099398,1.3207436261144998,6.258219977994079,48.71185706978419,1.073387582881253,4.6042543789737715,./output/simulation_t2.json
5,1,2.2125801585637155,0.0,0.0,0.0357142857142857,0.07902071994870409,6.258219977994079,48.71185706978419,1.073387582881253,4.401016534545465,./output/simulation_t2.json
5,2,2.9096861453125737,0.0,0.0,0.037522603978300165,0.10917900093171046,6.258219977994079,48.71185706978419,1.073387582881253,6.024599597954128,./output/simulation_t2.json
