#step,#updates,reviewer id,reviewer type,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
0,0,0,UniformBehavior,False,25,3.2962898691927256,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.32707163667367617,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,26,4.6122182398467695,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.45764354115261974,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,27,0.9361132352723068,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.09288506172771364,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,28,6.296009941594475,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.6247163804848749,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,29,4.68786283980247,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.4651493140351168,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,30,6.2700994980438045,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.622145438148079,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,31,4.976312521712231,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.49377049521276967,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,32,1.5886103781287404,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.1576285511985644,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,33,4.088811820044807,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.40570897193584676,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,34,5.876653270832111,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.5831060615811368,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,35,3.180555992905039,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.3155880384956819,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,36,1.114528639564834,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.11058818269263163,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,37,7.3973624138122585,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7339971688674479,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,38,4.890415971868408,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.4852474810796341,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,39,4.145873520803979,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.41137087201117506,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,40,6.403635824486882,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.6353954697224636,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,41,6.722648502948867,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.6670492389614437,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,42,1.5866934571471942,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.1574383462992113,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,43,1.1961064427715646,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.11868267276173557,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,44,2.5120466902667715,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.249255755710423,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,45,7.978332252940921,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.791643420769557,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,46,6.184495572746231,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.6136514594435831,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,47,1.9616975737360312,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.19464781968879374,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,48,7.319318842659305,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7262533600515363,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,49,3.401953769368265,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.33755604979848464,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,50,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,51,1.4862650818442003,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.14747342380079254,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,52,2.0070740754212895,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.19915026554813134,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,0,UniformBehavior,False,53,5.341559382724169,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.5300118129856978,0.0,0.0,20.66557107732777,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,0,2.2939739979772655,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.22761767313535153,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,1,3.1758121125751035,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.31511733089250743,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,2,2.9750141281763347,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.2951933169239893,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,3,5.703526456330733,0.0,1.0,1,1,0.0,0.0,0.0,0,0.06614944875459376,0.3772851310435196,0.0,0.0,18.261165373658,2.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,4,4.448739719221551,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.44142252011875777,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,5,7.284687147892202,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7228170587741145,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,6,0.28354640146431953,0.0,1.0,1,1,0.0,0.0,0.0,0,0.06614944875459376,0.018756438153213473,0.0,0.0,18.261165373658,2.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,7,1.046299354935548,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.1038181883419103,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,8,2.3925053617368883,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.23739436623195764,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,9,4.335297516615424,0.0,1.0,1,1,0.0,0.0,0.0,0,0.06614944875459376,0.2867775409112696,0.0,0.0,18.261165373658,2.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,10,2.114853325211046,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.20984457248929547,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,11,7.590233299723895,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7531346230432453,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,12,0.515902951894809,0.0,1.0,1,1,0.0,0.0,0.0,0,0.06614944875459376,0.03412669587870931,0.0,0.0,18.261165373658,2.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,13,7.794352503862353,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7733881822942233,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,14,1.3993899662268077,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.13885331228791936,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,15,4.731626355408953,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.4694917126845147,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,16,6.516617850863249,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.6466060178684241,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,17,0.7962456472675853,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.0790068159599932,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,18,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,19,5.868926977474096,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.5823394265113133,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,20,2.3514084833468134,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.23331656245540058,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,21,7.441058850038566,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7383329116208137,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,22,1.8587874752681648,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.18443665026139827,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,23,3.831219967782862,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.38014963338964314,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,24,0.6379157988498814,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.06329666766864896,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,25,1.1564251681031386,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.11474533109394155,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,26,4.750197649298735,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.4713344339647176,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,27,0.16040547416840856,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.01591610054018918,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
