#step,#updates,reviewer id,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
0,0,0,False,0,7.78826265969331,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.7777061131314877,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,1,5.270160909840264,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.5262581060576063,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,2,4.59807288909568,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.4591459675571197,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,3,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,4,7.033140288558141,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.7023024820709387,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,5,3.2324684323320803,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.32278193098693075,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,6,0.8371109722923222,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.0835906991029523,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,7,7.508222562924627,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.7497423804358683,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,8,2.372141187043462,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.2368729436825813,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,9,1.1458136819646867,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.11441657066670188,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,10,5.534313230923474,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.5526353462561763,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,11,3.504535884429014,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.34994954588709715,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,12,6.69726073766183,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.6687628351147835,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,13,0.3159719723352846,0.0,1.0,1,1,0.0,0.0,0.0,0.06657078282309435,0.02103450154851701,0.0,0.0,20.698439886121328,2.0,simulation_2019-07-24T12-03-55
0,0,0,False,14,7.534407787018691,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.7523571367353783,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,15,4.3720094212138205,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.4365721345202215,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,16,1.675667106792619,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.16732570657514143,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,17,1.0539641711901404,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.1052448299154322,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,18,1.5599140191017626,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.15576704608248554,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,19,6.567585847870882,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.6558139967259606,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,20,2.2848617586747095,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.22815755387629125,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,21,7.1762489457860426,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.7165927650815735,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,22,0.6952128301308654,0.0,1.0,1,1,0.0,0.0,0.0,0.06657078282309435,0.04628086233047063,0.0,0.0,20.698439886121328,2.0,simulation_2019-07-24T12-03-55
0,0,0,False,23,4.2075421560483806,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.42014906263396634,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,24,0.7404973736492544,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.07394323476341438,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,25,3.2962898691927256,0.0,1.0,1,1,0.0,0.0,0.0,0.06657078282309435,0.21943659700399504,0.0,0.0,20.698439886121328,2.0,simulation_2019-07-24T12-03-55
0,0,0,False,26,4.6122182398467695,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.46055846816633067,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,27,0.9361132352723068,0.0,1.0,1,1,0.0,0.0,0.0,0.06657078282309435,0.062317790883136964,0.0,0.0,20.698439886121328,2.0,simulation_2019-07-24T12-03-55
0,0,0,False,28,6.296009941594475,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.6286954657108931,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,29,4.68786283980247,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.46811204851941685,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,30,6.2700994980438045,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.6261081479452005,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,31,4.976312521712231,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.4969155302141248,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,32,1.5886103781287404,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.15863255470938326,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
0,0,0,False,33,4.088811820044807,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.40829310551505593,0.0,0.0,20.698439886121328,3.0,simulation_2019-07-24T12-03-55
