#step,#updates,reviewer id,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
0,0,0,False,0,7.78826265969331,0.0,1.0,1,1,0.0,0.0,0.0,0,0.07822580645161295,0.6092431274114932,0.0,0.0,20.47219218853564,2.346774193548387,simulation_2019-07-28T12-39-21
0,0,0,False,1,5.270160909840264,0.0,0.0,1,1,0.0,0.0,0.0,0,0.10000000000000006,0.5270160909840267,0.0,0.0,20.47219218853564,3.0,simulation_2019-07-28T12-39-21
0,0,0,False,2,4.59807288909568,0.0,1.0,1,1,0.0,0.0,0.0,0,0.07822580645161295,0.35968795987280744,0.0,0.0,20.47219218853564,2.346774193548387,simulation_2019-07-28T12-39-21
0,0,0,False,3,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.47219218853564,3.0,simulation_2019-07-28T12-39-21
0,0,0,False,4,7.033140288558141,0.0,0.0,1,1,0.0,0.0,0.0,0,0.10000000000000006,0.7033140288558145,0.0,0.0,20.47219218853564,3.0,simulation_2019-07-28T12-39-21
0,0,0,False,5,3.2324684323320803,0.0,0.0,1,1,0.0,0.0,0.0,0,0.10000000000000006,0.32324684323320824,0.0,0.0,20.47219218853564,3.0,simulation_2019-07-28T12-39-21
0,0,0,False,6,0.8371109722923222,0.0,0.0,1,1,0.0,0.0,0.0,0,0.10000000000000006,0.08371109722923227,0.0,0.0,20.47219218853564,3.0,simulation_2019-07-28T12-39-21
0,0,0,False,7,7.508222562924627,0.0,0.0,1,1,0.0,0.0,0.0,0,0.10000000000000006,0.7508222562924631,0.0,0.0,20.47219218853564,3.0,simulation_2019-07-28T12-39-21
0,0,0,False,8,2.372141187043462,0.0,0.0,1,1,0.0,0.0,0.0,0,0.10000000000000006,0.23721411870434636,0.0,0.0,20.47219218853564,3.0,simulation_2019-07-28T12-39-21
0,0,0,False,9,1.1458136819646867,0.0,0.0,1,1,0.0,0.0,0.0,0,0.10000000000000006,0.11458136819646873,0.0,0.0,20.47219218853564,3.0,simulation_2019-07-28T12-39-21
