reviewer id,paper id,private cost,step 1 allocation,step 2 allocation,step 3 allocation,cost contribution,individual contribution,total social cost,total unallocated papers,total paper cost,matching input json file
1,6,0.094085633,1,1,1,0.094085633,4.396833329,46.9311278,0.752898551,5.531848507,Output/simulation_2019-06-04T15-41-44.json
1,7,1.843943805,0,0,0.1125,0.207443678,4.396833329,46.9311278,0.752898551,1.679697118,Output/simulation_2019-06-04T15-41-44.json
1,8,0.507768922,1,1,1,0.507768922,4.396833329,46.9311278,0.752898551,6.281428784,Output/simulation_2019-06-04T15-41-44.json
1,9,2.359748415,0,0,0.130434783,0.307793272,4.396833329,46.9311278,0.752898551,1.368356799,Output/simulation_2019-06-04T15-41-44.json
2,0,2.820926154,0,0,0.15942029,0.449712865,3.526265605,46.9311278,0.752898551,6.643794796,Output/simulation_2019-06-04T15-41-44.json
2,1,1.228954004,0,0,0.4125,0.506943527,3.526265605,46.9311278,0.752898551,3.039208399,Output/simulation_2019-06-04T15-41-44.json
2,2,2.064747916,0,0,0.4125,0.851708515,3.526265605,46.9311278,0.752898551,6.191386266,Output/simulation_2019-06-04T15-41-44.json
2,3,0.961368101,0,0,0.47826087,0.459784744,3.526265605,46.9311278,0.752898551,7.096760196,Output/simulation_2019-06-04T15-41-44.json
2,4,2.122327384,0,0,0.275,0.583640031,3.526265605,46.9311278,0.752898551,6.615714553,Output/simulation_2019-06-04T15-41-44.json
2,5,0.864394889,1,1,1,0.864394889,3.526265605,46.9311278,0.752898551,2.547752543,Output/simulation_2019-06-04T15-41-44.json
2,6,2.527411912,0,0,0,0,3.526265605,46.9311278,0.752898551,5.531848507,Output/simulation_2019-06-04T15-41-44.json
2,7,0.981684527,0,0,0.4125,0.404944867,3.526265605,46.9311278,0.752898551,1.679697118,Output/simulation_2019-06-04T15-41-44.json
2,8,1.720469457,0,0,0,0,3.526265605,46.9311278,0.752898551,6.281428784,Output/simulation_2019-06-04T15-41-44.json
2,9,2.151411189,0,0,0.47826087,1.028935786,3.526265605,46.9311278,0.752898551,1.368356799,Output/simulation_2019-06-04T15-41-44.json
3,0,2.039629449,0,0,0.15942029,0.325158318,5.150065223,46.9311278,0.752898551,6.643794796,Output/simulation_2019-06-04T15-41-44.json
3,1,2.509972633,0,0,0.4125,1.035363711,5.150065223,46.9311278,0.752898551,3.039208399,Output/simulation_2019-06-04T15-41-44.json
3,2,2.107039128,0,0,0.4125,0.86915364,5.150065223,46.9311278,0.752898551,6.191386266,Output/simulation_2019-06-04T15-41-44.json
3,3,2.031690865,0,0,0.47826087,0.97167824,5.150065223,46.9311278,0.752898551,7.096760196,Output/simulation_2019-06-04T15-41-44.json
3,4,0.754306108,0,0,0.275,0.20743418,5.150065223,46.9311278,0.752898551,6.615714553,Output/simulation_2019-06-04T15-41-44.json
3,5,2.529620866,0,0,0.275,0.695645738,5.150065223,46.9311278,0.752898551,2.547752543,Output/simulation_2019-06-04T15-41-44.json
3,6,0.216272342,1,1,1,0.216272342,5.150065223,46.9311278,0.752898551,5.531848507,Output/simulation_2019-06-04T15-41-44.json
3,7,2.477704629,0,0,0.4125,1.02205316,5.150065223,46.9311278,0.752898551,1.679697118,Output/simulation_2019-06-04T15-41-44.json
3,8,2.034214135,0,0,0,0,5.150065223,46.9311278,0.752898551,6.281428784,Output/simulation_2019-06-04T15-41-44.json
3,9,2.614977574,0,0,0.47826087,1.250641448,5.150065223,46.9311278,0.752898551,1.368356799,Output/simulation_2019-06-04T15-41-44.json
4,0,2.399573186,0,0,0.15942029,0.382540653,6.593400776,46.9311278,0.752898551,6.643794796,Output/simulation_2019-06-04T15-41-44.json
4,1,2.681444162,0,0,0.4125,1.106095717,6.593400776,46.9311278,0.752898551,3.039208399,Output/simulation_2019-06-04T15-41-44.json
4,2,2.455721129,0,0,0.4125,1.012984966,6.593400776,46.9311278,0.752898551,6.191386266,Output/simulation_2019-06-04T15-41-44.json
4,3,2.608775713,0,0,0.47826087,1.247675341,6.593400776,46.9311278,0.752898551,7.096760196,Output/simulation_2019-06-04T15-41-44.json
4,4,0.816796541,0,0,0.275,0.224619049,6.593400776,46.9311278,0.752898551,6.615714553,Output/simulation_2019-06-04T15-41-44.json
4,5,2.970783498,0,0,0.275,0.816965462,6.593400776,46.9311278,0.752898551,2.547752543,Output/simulation_2019-06-04T15-41-44.json
4,6,1.27946259,0,0,0,0,6.593400776,46.9311278,0.752898551,5.531848507,Output/simulation_2019-06-04T15-41-44.json
4,7,2.291845895,0,0,0.4125,0.945386432,6.593400776,46.9311278,0.752898551,1.679697118,Output/simulation_2019-06-04T15-41-44.json
4,8,0.113576191,1,1,1,0.113576191,6.593400776,46.9311278,0.752898551,6.281428784,Output/simulation_2019-06-04T15-41-44.json
4,9,-1,0,0,0,0,6.593400776,46.9311278,0.752898551,1.368356799,Output/simulation_2019-06-04T15-41-44.json
,,,,,,5.84984381,,,,,
5,0,2.195771591,0,0,0.15942029,0.350050544,5.84984381,46.9311278,0.752898551,6.643794796,Output/simulation_2019-06-04T15-41-44.json
5,1,2.212580159,0,0,0.4125,0.912689315,5.84984381,46.9311278,0.752898551,3.039208399,Output/simulation_2019-06-04T15-41-44.json
5,2,2.909686145,0,0,0.4125,1.200245535,5.84984381,46.9311278,0.752898551,6.191386266,Output/simulation_2019-06-04T15-41-44.json
5,3,2.050339245,0,0,0.47826087,0.98059703,5.84984381,46.9311278,0.752898551,7.096760196,Output/simulation_2019-06-04T15-41-44.json
5,4,0.134594022,1,1,1,0.134594022,5.84984381,46.9311278,0.752898551,6.615714553,Output/simulation_2019-06-04T15-41-44.json
5,5,2.998225565,0,0,0.275,0.82451203,5.84984381,46.9311278,0.752898551,2.547752543,Output/simulation_2019-06-04T15-41-44.json
5,6,0.564162783,0,0,0,0,5.84984381,46.9311278,0.752898551,5.531848507,Output/simulation_2019-06-04T15-41-44.json
5,7,2.28895022,0,0,0.4125,0.944191966,5.84984381,46.9311278,0.752898551,1.679697118,Output/simulation_2019-06-04T15-41-44.json
5,8,2.232208406,0,0,0,0,5.84984381,46.9311278,0.752898551,6.281428784,Output/simulation_2019-06-04T15-41-44.json
5,9,2.129152238,0,0,0.47826087,1.018290201,5.84984381,46.9311278,0.752898551,1.368356799,Output/simulation_2019-06-04T15-41-44.json
,,,,,,6.365170643,,,,,
6,0,2.985919604,0,0,0.15942029,0.476016169,6.365170643,46.9311278,0.752898551,6.643794796,Output/simulation_2019-06-04T15-41-44.json
6,1,2.704891312,0,0,0.4125,1.115767666,6.365170643,46.9311278,0.752898551,3.039208399,Output/simulation_2019-06-04T15-41-44.json
6,2,2.719254709,0,0,0.4125,1.121692568,6.365170643,46.9311278,0.752898551,6.191386266,Output/simulation_2019-06-04T15-41-44.json
6,3,2.926574212,0,0,0.47826087,1.399665927,6.365170643,46.9311278,0.752898551,7.096760196,Output/simulation_2019-06-04T15-41-44.json
6,4,2.109532577,0,0,0.275,0.580121459,6.365170643,46.9311278,0.752898551,6.615714553,Output/simulation_2019-06-04T15-41-44.json
6,5,2.93323802,0,0,0.275,0.806640455,6.365170643,46.9311278,0.752898551,2.547752543,Output/simulation_2019-06-04T15-41-44.json
6,6,1.369339144,1,1,1,1.369339144,6.365170643,46.9311278,0.752898551,5.531848507,Output/simulation_2019-06-04T15-41-44.json
6,7,2.192534083,0,0,0.4125,0.904420309,6.365170643,46.9311278,0.752898551,1.679697118,Output/simulation_2019-06-04T15-41-44.json
6,8,1.989703238,0,0,0,0,6.365170643,46.9311278,0.752898551,6.281428784,Output/simulation_2019-06-04T15-41-44.json
6,9,2.437120781,0,0,0.47826087,1.165579504,6.365170643,46.9311278,0.752898551,1.368356799,Output/simulation_2019-06-04T15-41-44.json
,,,,,,8.939243202,,,,,
7,0,-1,0,0,0,0,8.939243202,46.9311278,0.752898551,6.643794796,Output/simulation_2019-06-04T15-41-44.json
7,1,0.803595267,0,0,0.4125,0.331483048,8.939243202,46.9311278,0.752898551,3.039208399,Output/simulation_2019-06-04T15-41-44.json
7,2,1.819475297,0,0,0.4125,0.75053356,8.939243202,46.9311278,0.752898551,6.191386266,Output/simulation_2019-06-04T15-41-44.json
7,3,2.486761345,0,0,0.47826087,1.189320643,8.939243202,46.9311278,0.752898551,7.096760196,Output/simulation_2019-06-04T15-41-44.json
7,4,1.839941648,0,0,0.275,0.505983953,8.939243202,46.9311278,0.752898551,6.615714553,Output/simulation_2019-06-04T15-41-44.json
7,5,2.533145986,0,0,0.275,0.696615146,8.939243202,46.9311278,0.752898551,2.547752543,Output/simulation_2019-06-04T15-41-44.json
7,6,2.399445367,0,0,0,0,8.939243202,46.9311278,0.752898551,5.531848507,Output/simulation_2019-06-04T15-41-44.json
7,7,2.141463474,0,0,0.4125,0.883353683,8.939243202,46.9311278,0.752898551,1.679697118,Output/simulation_2019-06-04T15-41-44.json
7,8,0.747011685,1,1,1,0.747011685,8.939243202,46.9311278,0.752898551,6.281428784,Output/simulation_2019-06-04T15-41-44.json
7,9,2.238994915,0,0,0.47826087,1.070823655,8.939243202,46.9311278,0.752898551,1.368356799,Output/simulation_2019-06-04T15-41-44.json
,,,,,,,,,,,
,,,,,,6.175125373,,,,,
