#step,reviewer id,updates,paper id,private_cost,price,bid,total bid,total price,total private cost,matching output json file,,,,,,
5,5,0,1,2.212580159,1,0,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,0,
5,5,0,2,2.909686145,1,0,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,2.050339245,
5,5,0,3,2.050339245,1,1,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,0.134594022,
5,5,0,4,0.134594022,1,1,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,0,
5,5,0,5,2.998225565,1,0,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,0.564162783,
5,5,0,6,0.564162783,1,1,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,0,
5,5,0,7,2.28895022,1,0,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,0,
5,5,0,8,2.232208406,1,0,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,0,
5,5,0,9,2.129152238,1,0,3,3,2.74909605,simulation_2019-06-04T15-20-42,,,,,0,2.74909605
6,6,0,0,2.985919604,1,0,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,0,
6,6,0,1,2.704891312,1,0,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,0,
6,6,0,2,2.719254709,1,0,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,0,
6,6,0,3,2.926574212,1,0,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,2.109532577,
6,6,0,4,2.109532577,1,1,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,0,
6,6,0,5,2.93323802,1,0,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,1.369339144,
6,6,0,6,1.369339144,1,1,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,0,
6,6,0,7,2.192534083,1,0,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,1.989703238,
6,6,0,8,1.989703238,1,1,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,0,
