#step,#updates,reviewer id,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
30,0,0,True,0,7.78826265969331,0.0,12.0,0.25,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.08452607153406655,simulation_2019-07-24T19-10-58
30,0,0,True,1,5.270160909840264,0.0,11.0,0.2727272727272727,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.09221025985534492,simulation_2019-07-24T19-10-58
30,0,0,True,2,4.59807288909568,0.0,5.0,0.6,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.006255105488745194,simulation_2019-07-24T19-10-58
30,0,0,True,3,0.0,0.0,11.0,0.2727272727272727,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.20882024306946745,simulation_2019-07-24T19-10-58
30,0,0,True,4,7.033140288558141,0.0,3.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.3381042861362653,simulation_2019-07-24T19-10-58
30,0,0,True,5,3.2324684323320803,0.0,5.0,0.6,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.26015523284315245,simulation_2019-07-24T19-10-58
30,0,0,True,6,0.8371109722923222,0.0,20.0,0.15,1,15.0,0.0,1.0,0.1470733747962189,0.12311673577397593,15.0,5.329795204795205,6.742762440674056,0.08970158223452396,simulation_2019-07-24T19-10-58
30,0,0,True,7,7.508222562924627,0.0,9.0,0.3333333333333333,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.04830255293323171,simulation_2019-07-24T19-10-58
30,0,0,True,8,2.372141187043462,0.0,1.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,2.0,simulation_2019-07-24T19-10-58
30,0,0,True,9,1.1458136819646867,0.0,12.0,0.25,1,15.0,0.0,1.0,0.2451222913270315,0.28086447515704654,15.0,5.329795204795205,6.742762440674056,0.007484002626612529,simulation_2019-07-24T19-10-58
30,0,0,True,10,5.534313230923474,0.0,1.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,2.0,simulation_2019-07-24T19-10-58
30,0,0,True,11,3.504535884429014,0.0,3.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.7656742245880457,simulation_2019-07-24T19-10-58
30,0,0,True,12,6.69726073766183,0.0,12.0,0.25,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.036631678889682995,simulation_2019-07-24T19-10-58
30,0,0,True,13,0.3159719723352846,0.0,13.0,0.23076923076923078,1,15.0,0.0,1.0,0.2262667304557214,0.0714939450959505,15.0,5.329795204795205,6.742762440674056,0.10456220525318294,simulation_2019-07-24T19-10-58
30,0,0,True,14,7.534407787018691,0.0,8.0,0.375,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.05268922472697213,simulation_2019-07-24T19-10-58
30,0,0,True,15,4.3720094212138205,0.0,2.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,1.433592054738587,simulation_2019-07-24T19-10-58
30,0,0,True,16,1.675667106792619,0.0,12.0,0.25,1,15.0,0.0,1.0,0.2451222913270315,0.4107433607183444,15.0,5.329795204795205,6.742762440674056,0.11437648723955807,simulation_2019-07-24T19-10-58
30,0,0,True,17,1.0539641711901404,0.0,16.0,0.1875,1,15.0,0.0,1.0,0.18384171849527364,0.19376258446404218,15.0,5.329795204795205,6.742762440674056,0.03195761433344524,simulation_2019-07-24T19-10-58
30,0,0,True,18,1.5599140191017626,0.0,6.0,0.5,1,15.0,0.0,1.0,0.490244582654063,0.7647393972707657,15.0,5.329795204795205,6.742762440674056,0.012766475489340401,simulation_2019-07-24T19-10-58
30,0,0,True,19,6.567585847870882,0.0,3.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.0,simulation_2019-07-24T19-10-58
30,0,0,True,20,2.2848617586747095,0.0,2.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,1.3320821698494587,simulation_2019-07-24T19-10-58
30,0,0,True,21,7.1762489457860426,0.0,4.0,0.75,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.574255668441034,simulation_2019-07-24T19-10-58
30,0,0,True,22,0.6952128301308654,0.0,8.0,0.375,1,15.0,0.0,1.0,0.3676834369905473,0.2556182428224421,15.0,5.329795204795205,6.742762440674056,0.06000578773642484,simulation_2019-07-24T19-10-58
30,0,0,True,23,4.2075421560483806,0.0,1.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,2.0,simulation_2019-07-24T19-10-58
30,0,0,True,24,0.7404973736492544,0.0,11.0,0.2727272727272727,1,15.0,0.0,1.0,0.26740613599312524,0.1980135414006046,15.0,5.329795204795205,6.742762440674056,0.045282968250165645,simulation_2019-07-24T19-10-58
30,0,0,True,25,3.2962898691927256,0.0,11.0,0.2727272727272727,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,0.15821421008108771,simulation_2019-07-24T19-10-58
30,0,0,True,26,4.6122182398467695,0.0,0.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,3.0,simulation_2019-07-24T19-10-58
30,0,0,True,27,0.9361132352723068,0.0,16.0,0.1875,1,15.0,0.0,1.0,0.18384171849527364,0.1720966658786313,15.0,5.329795204795205,6.742762440674056,0.03195761433344524,simulation_2019-07-24T19-10-58
30,0,0,True,28,6.296009941594475,0.0,1.0,1,1,15.0,0.0,0.0,0.0,0.0,15.0,5.329795204795205,6.742762440674056,2.0,simulation_2019-07-24T19-10-58
