reviewer id,paper id,private cost,step 1 allocation,step 2 allocation,step 3 allocation,cost contribution,individual contribution,total social cost,total unallocated papers,total paper cost,matching input json file
3,0,2.039629449,0,0,0.173913043,0.354718165,5.150065223,47.07213145,0.692391304,6.688333494,Output/simulation_2019-06-04T15-41-44.json
3,1,2.509972633,0,0,0.45,1.129487685,5.150065223,47.07213145,0.692391304,3.016574113,Output/simulation_2019-06-04T15-41-44.json
3,2,2.107039128,0,0,0.45,0.948167607,5.150065223,47.07213145,0.692391304,6.242200363,Output/simulation_2019-06-04T15-41-44.json
3,3,2.031690865,0,0,0.52173913,1.060012625,5.150065223,47.07213145,0.692391304,7.062716847,Output/simulation_2019-06-04T15-41-44.json
3,4,0.754306108,0,0,0.3,0.226291832,5.150065223,47.07213145,0.692391304,6.686186617,Output/simulation_2019-06-04T15-41-44.json
3,5,2.529620866,0,0,0.3,0.75888626,5.150065223,47.07213145,0.692391304,2.66970423,Output/simulation_2019-06-04T15-41-44.json
3,6,0.216272342,0.75,0.75,0.75,0.162204256,5.150065223,47.07213145,0.692391304,5.512287742,Output/simulation_2019-06-04T15-41-44.json
3,7,2.477704629,0,0,0.45,1.114967083,5.150065223,47.07213145,0.692391304,1.682894926,Output/simulation_2019-06-04T15-41-44.json
3,8,2.034214135,0,0,0,0,5.150065223,47.07213145,0.692391304,6.268203728,Output/simulation_2019-06-04T15-41-44.json
3,9,2.614977574,0,0,0.52173913,1.364336125,5.150065223,47.07213145,0.692391304,1.368356799,Output/simulation_2019-06-04T15-41-44.json
4,0,2.399573186,0,0,0.15942029,0.382540653,7.119071639,47.07213145,0.692391304,6.688333494,Output/simulation_2019-06-04T15-41-44.json
4,1,2.681444162,0,0,0.4125,1.106095717,7.119071639,47.07213145,0.692391304,3.016574113,Output/simulation_2019-06-04T15-41-44.json
4,2,2.455721129,0,0,0.4125,1.012984966,7.119071639,47.07213145,0.692391304,6.242200363,Output/simulation_2019-06-04T15-41-44.json
4,3,2.608775713,0,0,0.47826087,1.247675341,7.119071639,47.07213145,0.692391304,7.062716847,Output/simulation_2019-06-04T15-41-44.json
4,4,0.816796541,0,0,0.275,0.224619049,7.119071639,47.07213145,0.692391304,6.686186617,Output/simulation_2019-06-04T15-41-44.json
4,5,2.970783498,0,0,0.275,0.816965462,7.119071639,47.07213145,0.692391304,2.66970423,Output/simulation_2019-06-04T15-41-44.json
4,6,1.27946259,0,0,0,0,7.119071639,47.07213145,0.692391304,5.512287742,Output/simulation_2019-06-04T15-41-44.json
4,7,2.291845895,0,0,0.4125,0.945386432,7.119071639,47.07213145,0.692391304,1.682894926,Output/simulation_2019-06-04T15-41-44.json
4,8,0.113576191,1,1,1,0.113576191,7.119071639,47.07213145,0.692391304,6.268203728,Output/simulation_2019-06-04T15-41-44.json
4,9,-1,0,0,0,0,7.119071639,47.07213145,0.692391304,1.368356799,Output/simulation_2019-06-04T15-41-44.json
5,0,2.195771591,0,0,0.115942029,0.254582213,5.84984381,47.07213145,0.692391304,6.688333494,Output/simulation_2019-06-04T15-41-44.json
5,1,2.212580159,0,0,0.3,0.663774048,5.84984381,47.07213145,0.692391304,3.016574113,Output/simulation_2019-06-04T15-41-44.json
5,2,2.909686145,0,0,0.3,0.872905844,5.84984381,47.07213145,0.692391304,6.242200363,Output/simulation_2019-06-04T15-41-44.json
5,3,2.050339245,0,0,0.347826087,0.713161477,5.84984381,47.07213145,0.692391304,7.062716847,Output/simulation_2019-06-04T15-41-44.json
5,4,0.134594022,1,1,1,0.134594022,5.84984381,47.07213145,0.692391304,6.686186617,Output/simulation_2019-06-04T15-41-44.json
5,5,2.998225565,0,0,0.2,0.599645113,5.84984381,47.07213145,0.692391304,2.66970423,Output/simulation_2019-06-04T15-41-44.json
5,6,0.564162783,0.75,0.75,0.75,0.423122087,5.84984381,47.07213145,0.692391304,5.512287742,Output/simulation_2019-06-04T15-41-44.json
5,7,2.28895022,0,0,0.3,0.686685066,5.84984381,47.07213145,0.692391304,1.682894926,Output/simulation_2019-06-04T15-41-44.json
5,8,2.232208406,0,0,0,0,5.84984381,47.07213145,0.692391304,6.268203728,Output/simulation_2019-06-04T15-41-44.json
5,9,2.129152238,0,0,0.347826087,0.740574691,5.84984381,47.07213145,0.692391304,1.368356799,Output/simulation_2019-06-04T15-41-44.json
,,,,,,5.08904456,,,,,
6,0,2.985919604,0,0,0.173913043,0.519290366,5.08904456,47.07213145,0.692391304,6.688333494,Output/simulation_2019-06-04T15-41-44.json
6,1,2.704891312,0,0,0.45,1.21720109,5.08904456,47.07213145,0.692391304,3.016574113,Output/simulation_2019-06-04T15-41-44.json
6,2,2.719254709,0,0,0.45,1.223664619,5.08904456,47.07213145,0.692391304,6.242200363,Output/simulation_2019-06-04T15-41-44.json
6,3,2.926574212,0,0,0.52173913,1.526908284,5.08904456,47.07213145,0.692391304,7.062716847,Output/simulation_2019-06-04T15-41-44.json
6,4,2.109532577,0,0,0.3,0.632859773,5.08904456,47.07213145,0.692391304,6.686186617,Output/simulation_2019-06-04T15-41-44.json
6,5,2.93323802,0,0,0.3,0.879971406,5.08904456,47.07213145,0.692391304,2.66970423,Output/simulation_2019-06-04T15-41-44.json
6,6,1.369339144,0.75,0.75,0.75,1.027004358,5.08904456,47.07213145,0.692391304,5.512287742,Output/simulation_2019-06-04T15-41-44.json
6,7,2.192534083,0,0,0.45,0.986640337,5.08904456,47.07213145,0.692391304,1.682894926,Output/simulation_2019-06-04T15-41-44.json
6,8,1.989703238,0,0,0,0,5.08904456,47.07213145,0.692391304,6.268203728,Output/simulation_2019-06-04T15-41-44.json
6,9,2.437120781,0,0,0.52173913,1.271541277,5.08904456,47.07213145,0.692391304,1.368356799,Output/simulation_2019-06-04T15-41-44.json
7,0,-1,0,0,0,0,9.285081512,47.07213145,0.692391304,6.688333494,Output/simulation_2019-06-04T15-41-44.json
7,1,0.803595267,0,0,0.4125,0.331483048,9.285081512,47.07213145,0.692391304,3.016574113,Output/simulation_2019-06-04T15-41-44.json
7,2,1.819475297,0,0,0.4125,0.75053356,9.285081512,47.07213145,0.692391304,6.242200363,Output/simulation_2019-06-04T15-41-44.json
7,3,2.486761345,0,0,0.47826087,1.189320643,9.285081512,47.07213145,0.692391304,7.062716847,Output/simulation_2019-06-04T15-41-44.json
7,4,1.839941648,0,0,0.275,0.505983953,9.285081512,47.07213145,0.692391304,6.686186617,Output/simulation_2019-06-04T15-41-44.json
7,5,2.533145986,0,0,0.275,0.696615146,9.285081512,47.07213145,0.692391304,2.66970423,Output/simulation_2019-06-04T15-41-44.json
7,6,2.399445367,0,0,0,0,9.285081512,47.07213145,0.692391304,5.512287742,Output/simulation_2019-06-04T15-41-44.json
7,7,2.141463474,0,0,0.4125,0.883353683,9.285081512,47.07213145,0.692391304,1.682894926,Output/simulation_2019-06-04T15-41-44.json
7,8,0.747011685,1,1,1,0.747011685,9.285081512,47.07213145,0.692391304,6.268203728,Output/simulation_2019-06-04T15-41-44.json
7,9,2.238994915,0,0,0.47826087,1.070823655,9.285081512,47.07213145,0.692391304,1.368356799,Output/simulation_2019-06-04T15-41-44.json
