#step,#updates,reviewer id,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
30,0,0,True,0,7.78826265969331,0.0,17.0,0.17647058823529413,1,20.0,0.0,0.0,0.007567939939537624,0.058941104041902524,20.0,4.347117220397944,9.254501009817956,0.3282166244849667,simulation_2019-07-24T23-21-19
30,0,0,True,1,5.270160909840264,0.0,16.0,0.1875,1,20.0,0.0,0.0,0.00719697975211032,0.03792924135848368,20.0,4.347117220397944,9.254501009817956,0.3121283228456253,simulation_2019-07-24T23-21-19
30,0,0,True,2,4.59807288909568,0.0,8.0,0.375,1,20.0,0.0,0.0,0.003649276336478797,0.01677963858758156,20.0,4.347117220397944,9.254501009817956,0.15826673712279948,simulation_2019-07-24T23-21-19
30,0,0,True,3,0.0,0.0,18.0,0.16666666666666666,1,20.0,0.0,0.0,0.0,0.0,20.0,4.347117220397944,9.254501009817956,0.5496722073514944,simulation_2019-07-24T23-21-19
30,0,0,True,4,7.033140288558141,0.0,5.0,0.6,1,20.0,0.0,0.0,0.01934172602340231,0.13603307254544425,20.0,4.347117220397944,9.254501009817956,0.8388380560406512,simulation_2019-07-24T23-21-19
30,0,0,True,5,3.2324684323320803,0.0,7.0,0.42857142857142855,1,20.0,0.0,0.0,0.004100816097211987,0.01325575858103699,20.0,4.347117220397944,9.254501009817956,0.17784972235690955,simulation_2019-07-24T23-21-19
30,0,0,True,6,0.8371109722923222,0.0,32.0,0.09375,1,20.0,0.0,2.0,0.19027029141596133,0.15927734864555887,20.0,4.347117220397944,9.254501009817956,0.12014573379952864,simulation_2019-07-24T23-21-19
30,0,0,True,7,7.508222562924627,0.0,11.0,0.2727272727272727,1,20.0,0.0,0.0,0.003768405158809382,0.028294024639614165,20.0,4.347117220397944,9.254501009817956,0.16343327653201722,simulation_2019-07-24T23-21-19
30,0,0,True,8,2.372141187043462,0.0,1.0,1,1,20.0,0.0,0.0,0.04611551868472926,0.10939252123391863,20.0,4.347117220397944,9.254501009817956,2.0,simulation_2019-07-24T23-21-19
30,0,0,True,9,1.1458136819646867,0.0,17.0,0.17647058823529413,1,20.0,0.0,1.0,0.1833891896316341,0.2101298426043428,20.0,4.347117220397944,9.254501009817956,0.30005523492598085,simulation_2019-07-24T23-21-19
30,0,0,True,10,5.534313230923474,0.0,2.0,1,1,20.0,0.0,0.0,0.041024341231974945,0.22704155447003835,20.0,4.347117220397944,9.254501009817956,1.7791989508971864,simulation_2019-07-24T23-21-19
30,0,0,True,11,3.504535884429014,0.0,5.0,0.6,1,20.0,0.0,0.0,0.01871687629280646,0.06559396461255894,20.0,4.347117220397944,9.254501009817956,0.811738730329163,simulation_2019-07-24T23-21-19
