#step,#updates,reviewer id,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
0,0,0,False,0,7.78826265969331,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.7679236462996453,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,1,5.270160909840264,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.5196385072392717,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,2,4.59807288909568,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.45337054658155856,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,3,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.605082513998617,2.0,simulation_2019-07-24T21-13-23
0,0,0,False,4,7.033140288558141,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.6934684885857698,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,5,3.2324684323320803,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.3187217809116235,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,6,0.8371109722923222,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.08253924376832399,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,7,7.508222562924627,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.7403116586693794,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,8,2.372141187043462,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.2338934097997816,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,9,1.1458136819646867,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.11297736851995094,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,10,5.534313230923474,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.545683958252954,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,11,3.504535884429014,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.34554766480675636,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,12,6.69726073766183,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.6603507239812644,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,13,0.3159719723352846,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.031154874935067647,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,14,7.534407787018691,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.7428935249525435,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,15,4.3720094212138205,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.4310806611300301,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,16,1.675667106792619,0.0,1.0,1,1,0.0,0.0,0.0,0.06573341448569694,0.11014732047084783,0.0,0.0,20.605082513998617,2.0,simulation_2019-07-24T21-13-23
0,0,0,False,17,1.0539641711901404,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.10392099557687333,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,18,1.5599140191017626,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.15380771216949832,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,19,6.567585847870882,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.6475647640627411,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,20,2.2848617586747095,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.22528764753822472,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,21,7.1762489457860426,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.7075790196088495,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,22,0.6952128301308654,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.0685480696781499,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,23,4.2075421560483806,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.4148641687643568,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,24,0.7404973736492544,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.07301313118148466,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,25,3.2962898691927256,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.32501458235497377,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,26,4.6122182398467695,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.454765279887509,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,27,0.9361132352723068,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.09230087894955193,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,28,6.296009941594475,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.6207873466453474,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,29,4.68786283980247,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.46222384665124816,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,30,6.2700994980438045,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.6182325737572106,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,31,4.976312521712231,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.4906650204001108,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,32,1.5886103781287404,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.15663717666272436,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,33,4.088811820044807,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.4031573431815333,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,34,5.876653270832111,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.5794387278605007,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,35,3.180555992905039,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.3136032080648915,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,36,1.114528639564834,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.10989265953104274,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,37,7.3973624138122585,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.7293808344720553,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,38,4.890415971868408,0.0,1.0,1,1,0.0,0.0,0.0,0.06573341448569694,0.3214637400862985,0.0,0.0,20.605082513998617,2.0,simulation_2019-07-24T21-13-23
0,0,0,False,39,4.145873520803979,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.40878363382242555,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,40,6.403635824486882,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.6313992717996808,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,41,6.722648502948867,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.662853960728982,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,42,1.5866934571471942,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.1564481680205999,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
0,0,0,False,43,1.1961064427715646,0.0,0.0,1,1,0.0,0.0,0.0,0.09860012172854542,0.11793624085757372,0.0,0.0,20.605082513998617,3.0,simulation_2019-07-24T21-13-23
