#step,#updates,reviewer id,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
0,0,0,False,0,7.78826265969331,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.7777061131314877,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
0,0,0,False,1,5.270160909840264,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.5262581060576063,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
0,0,0,False,2,4.59807288909568,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.4591459675571197,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
0,0,0,False,3,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
0,0,0,False,4,7.033140288558141,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.7023024820709387,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
0,0,0,False,5,3.2324684323320803,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.32278193098693075,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
0,0,0,False,6,0.8371109722923222,0.0,1.0,1,1,0.0,0.0,0.0,0.06657078282309435,0.055727132735301534,0.0,0.0,20.663267612412756,2.0,simulation_2019-07-24T14-18-31
0,0,0,False,7,7.508222562924627,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.7497423804358683,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
0,0,0,False,8,2.372141187043462,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.2368729436825813,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
0,0,0,False,9,1.1458136819646867,0.0,0.0,1,1,0.0,0.0,0.0,0.09985617423464152,0.11441657066670188,0.0,0.0,20.663267612412756,3.0,simulation_2019-07-24T14-18-31
