#step,#updates,reviewer id,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
0,0,0,False,0,7.78826265969331,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.7727839225420481,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,1,5.270160909840264,0.0,1.0,1,1,0.0,0.0,0.0,0.06614944875459376,0.3486182390339418,0.0,0.0,20.240673560520754,2.0,simulation_2019-07-24T15-24-55
0,0,0,False,2,4.59807288909568,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.4562399804206823,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,3,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,4,7.033140288558141,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.6978575296527683,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,5,3.2324684323320803,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.32073900737308947,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,6,0.8371109722923222,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.08306164404533868,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,7,7.508222562924627,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.7449971754964008,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,8,2.372141187043462,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.23537374783648904,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,9,1.1458136819646867,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.11369241515615315,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,10,5.534313230923474,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.5491376541912638,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,11,3.504535884429014,0.0,1.0,1,1,0.0,0.0,0.0,0.06614944875459376,0.231823116895672,0.0,0.0,20.240673560520754,2.0,simulation_2019-07-24T15-24-55
0,0,0,False,12,6.69726073766183,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.664530158943171,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,13,0.3159719723352846,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.03135205768782124,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,14,7.534407787018691,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.7475953827054076,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,15,4.3720094212138205,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.4338090197447771,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,16,1.675667106792619,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.16626668311580511,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,17,1.0539641711901404,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.10457872339698011,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,18,1.5599140191017626,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.15478117870221667,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,19,6.567585847870882,0.0,1.0,1,1,0.0,0.0,0.0,0.06614944875459376,0.43444218348513014,0.0,0.0,20.240673560520754,2.0,simulation_2019-07-24T15-24-55
0,0,0,False,20,2.2848617586747095,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.2267135187251755,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,21,7.1762489457860426,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.7120573678342219,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,22,0.6952128301308654,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.06898191822041666,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,23,4.2075421560483806,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.4174898913514729,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,24,0.7404973736492544,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.07347523960668392,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,25,3.2962898691927256,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.32707163667367617,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,26,4.6122182398467695,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.45764354115261974,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,27,0.9361132352723068,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.09288506172771364,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,28,6.296009941594475,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.6247163804848749,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,29,4.68786283980247,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.4651493140351168,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,30,6.2700994980438045,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.622145438148079,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,31,4.976312521712231,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.49377049521276967,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,32,1.5886103781287404,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.1576285511985644,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,33,4.088811820044807,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.40570897193584676,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,34,5.876653270832111,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.5831060615811368,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,35,3.180555992905039,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.3155880384956819,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,36,1.114528639564834,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.11058818269263163,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,37,7.3973624138122585,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.7339971688674479,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,38,4.890415971868408,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.4852474810796341,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,39,4.145873520803979,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.41137087201117506,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,40,6.403635824486882,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.6353954697224636,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,41,6.722648502948867,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.6670492389614437,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,42,1.5866934571471942,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.1574383462992113,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,43,1.1961064427715646,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.11868267276173557,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
0,0,0,False,44,2.5120466902667715,0.0,0.0,1,1,0.0,0.0,0.0,0.09922417313189064,0.249255755710423,0.0,0.0,20.240673560520754,3.0,simulation_2019-07-24T15-24-55
