n,m,bidding requirement,forced permutations,number of bids until prices update,total bids until closure,fallback probability,price weight,matching algorithm,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
24,52,6,0,5,32,0,2,FractionalAllocation,0,176.0,35.0,0.6875,0.3531468531468531,0.26005244755244755,0.5533635111036014,8.78041041715398,0.24876412064655215,0.18073441683659824,nan,nan,nan,8.78041041715398,0.24876412064655215,0.18073441683659824,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,1,177.0,36.0,0.6779661016949152,0.341264667535854,0.25586701434159065,0.5600976610368095,8.678078666722543,0.20544970331295836,0.16150383837217586,nan,nan,nan,8.678078666722543,0.20544970331295836,0.16150383837217586,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,2,179.0,40.0,0.6480446927374302,0.38386334336055006,0.2926514825956167,0.5685794234152924,9.388990420533064,0.20786527692303916,0.15320784282855734,nan,nan,nan,9.388990420533064,0.20786527692303916,0.15320784282855734,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,3,182.0,33.260714285714286,0.6743916797488226,0.34699915469146236,0.2554945054945055,0.5905858552209559,8.593332203441307,0.23013059280173112,0.16458817030559678,nan,nan,nan,8.593332203441307,0.23013059280173112,0.16458817030559678,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,4,176.0,35.8,0.6829545454545455,0.3557692307692308,0.26005244755244755,0.5592083700817148,9.161062799719529,0.23113086255422532,0.16978772761738764,nan,nan,nan,9.161062799719529,0.23113086255422532,0.16978772761738764,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,5,186.0,35.10714285714286,0.6499615975422427,0.369313482216708,0.26881720430107525,0.6285891324599032,8.917958855489823,0.17707072947442104,0.13589306950771915,nan,nan,nan,8.917958855489823,0.17707072947442104,0.13589306950771915,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,6,183.0,36.10714285714286,0.655152224824356,0.36706599411517443,0.27616645649432536,0.5875260980948978,9.012802298040162,0.2400314565483456,0.17408143660654476,nan,nan,nan,9.012802298040162,0.2400314565483456,0.17408143660654476,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,7,177.0,38.0,0.6666666666666666,0.36277705345501954,0.2740112994350282,0.5507533474940899,9.220737608550762,0.2733988451088452,0.19888849184944746,nan,nan,nan,9.220737608550762,0.2733988451088452,0.19888849184944746,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,8,179.0,35.18214285714286,0.6749600957701516,0.3600128921357972,0.2647185217017619,0.5600063700185915,8.645217865044918,0.2039201315094498,0.14695247444809892,nan,nan,nan,8.645217865044918,0.2039201315094498,0.14695247444809892,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,9,174.0,37.110714285714295,0.6832717569786536,0.3614058355437666,0.26834659593280286,0.5553875795803198,8.837149738631526,0.2237630534296698,0.16715526803963907,nan,nan,nan,8.837149738631526,0.2237630534296698,0.16715526803963907,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,sincere_(fb)_m52_n24.json
