n,m,bidding requirement,forced permutations,number of bids until prices update,total bids until closure,fallback probability,price weight,matching algorithm,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
24,52,6,0,5,32,0,2,FractionalAllocation,0,180.0,31.016666666666666,0.6943518518518519,0.3091880341880342,0.23846153846153845,0.7688340701105681,9.111393522497059,0.20417820797053807,0.15876935565596917,nan,nan,nan,9.111393522497059,0.20417820797053807,0.15876935565596917,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,1,173.0,32.65,0.7130057803468208,0.29513116940862605,0.22454424188528235,0.8020280536558699,9.333562936573156,0.1591862339350916,0.1158492532301636,nan,nan,nan,9.333562936573156,0.1591862339350916,0.1158492532301636,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,2,184.0,32.18571428571429,0.6729037267080745,0.3145903010033445,0.23118729096989962,0.7669424903558171,9.221030272237696,0.21773415957138906,0.1519701796536357,nan,nan,nan,9.221030272237696,0.21773415957138906,0.1519701796536357,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,3,177.0,28.875,0.7182203389830508,0.30345501955671444,0.22435897435897434,0.7646983570664804,8.812680688845498,0.1967412197598431,0.1365647896006593,nan,nan,nan,8.812680688845498,0.1967412197598431,0.1365647896006593,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,4,172.0,32.58571428571429,0.7175249169435216,0.3081395348837209,0.2303220035778175,0.7930909891518881,9.097419633028116,0.15989438269429168,0.11927497005903433,nan,nan,nan,9.097419633028116,0.15989438269429168,0.11927497005903433,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,5,181.0,30.07857142857143,0.6956985003946329,0.30503612409689757,0.22641308967275817,0.7449828231844634,9.115760409754252,0.22215879046053144,0.1676323630108759,nan,nan,nan,9.115760409754252,0.22215879046053144,0.1676323630108759,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,6,169.0,35.90714285714286,0.7106086221470836,0.3317023213472918,0.25,0.6771328695169759,9.320100431503725,0.20820178933387845,0.15316150135966347,nan,nan,nan,9.320100431503725,0.20820178933387845,0.15316150135966347,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,7,179.0,33.4,0.6849162011173184,0.3228405672539751,0.2430167597765363,0.7497263850217779,9.301532898311919,0.20162979102132317,0.14691927744435607,nan,nan,nan,9.301532898311919,0.20162979102132317,0.14691927744435607,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,8,179.0,33.20714285714286,0.6859936153232242,0.3105930382466695,0.24054576708207992,0.8049541734607484,9.684508234467064,0.20628898479256286,0.15449029953401452,nan,nan,nan,9.684508234467064,0.20628898479256286,0.15449029953401452,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,9,173.0,32.5,0.7138728323699421,0.30357936860827034,0.23399288572698976,0.7573169449857812,9.40523412971306,0.1976015474422762,0.15077546827825053,nan,nan,nan,9.40523412971306,0.1976015474422762,0.15077546827825053,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,selective_(fb)_m52_n24.json
