n,m,bidding requirement,forced permutations,number of bids until prices update,total bids until closure,fallback probability,price weight,matching algorithm,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
146,176,3.5,0,5,192,0,2,FractionalAllocation,0,1469.0,77.40653589856169,0.30673482920451894,0.2571361160962931,0.18770499412092329,0.9235347857262355,5.406548582392393,0.28869211871363515,0.20738627554290862,nan,nan,nan,5.406548582392393,0.28869211871363515,0.20738627554290862,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,0,2,FractionalAllocation,1,1420.0,78.73529808719917,0.3163835928963386,0.2559459026888604,0.18772407170294497,0.9114720140034128,5.416869042766167,0.30460272012880724,0.21608594243961998,nan,nan,nan,5.416869042766167,0.30460272012880724,0.21608594243961998,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,10,2,FractionalAllocation,0,1464.0,72.94905704513621,0.3108271468270928,0.2592911698956781,0.1916915052160954,0.9099962594076908,5.249537760573292,0.3045273170654669,0.2191940675008598,4.497816289338674,0.36119358092591747,0.279016279429476,5.342057326263705,0.2966177051914478,0.21284611866133088,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,10,2,FractionalAllocation,1,1428.0,72.10845310828786,0.3192517835376136,0.26306659027247264,0.19262477718360071,0.9238247334121253,5.266051416792636,0.29706563289133137,0.21237877547941011,3.962600922388805,0.3938249030664283,0.28571263920185574,5.351679551461501,0.28972121680930923,0.207981995922065,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,25,2,FractionalAllocation,0,1493.0,77.5711720904525,0.3016937896246132,0.295115843633928,0.2174427631979541,0.9245941671546132,5.42506675848676,0.2963393168889011,0.21476336282725153,4.752400399407863,0.3943195094434571,0.2955627712323582,5.621509146536351,0.26407070776382296,0.19261889433052237,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,25,2,FractionalAllocation,1,1445.0,76.88812542605768,0.3121881484940777,0.2925173010380623,0.21640452972632906,0.9100203237438766,5.354502204163911,0.3126236822424975,0.22415972480539154,4.46824142714409,0.3447125752169931,0.25456819696995964,5.6032771591168435,0.30027921197668855,0.21451541447009173,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,50,2,FractionalAllocation,0,1421.0,79.73337513028414,0.3154585678182378,0.33372385004158406,0.2373488580385132,0.8799493347892322,5.362381168211875,0.2939845690780411,0.21321622002956508,5.206310693021459,0.33123183506888576,0.23791093240481406,5.506130290097784,0.25515778019418844,0.1880814299244642,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,50,2,FractionalAllocation,1,1480.0,80.11491097392368,0.3026250601527542,0.3028869778869779,0.21876535626535626,0.898938544684792,5.430436350773818,0.3106007655046142,0.22282983590245986,4.909335610863433,0.34615048316117475,0.24734477950996864,5.897396754070141,0.2747186152212646,0.19694376644045478,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,75,2,FractionalAllocation,0,1458.0,91.08172452436544,0.299669599091656,0.3751870557426113,0.2719790497568275,0.8261044230810023,5.545124990026685,0.31687611272673116,0.22547407630118865,5.513920704162533,0.3291988510020778,0.235337920653444,5.656290258417727,0.26829557993960335,0.19123700173591457,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
146,176,3.5,0,5,192,75,2,FractionalAllocation,1,1494.0,91.95480740596875,0.2918642520709714,0.380415601801144,0.274978702689546,0.8272959456162984,5.541014649366602,0.30946180862056333,0.22053985066225737,5.628174536067024,0.3185659407684009,0.22787790454475607,5.138738249210809,0.25146632807719277,0.18962930989166818,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146_2lvl.json
