bidding requirement,forced_permutations,number_of_bids_until_prices_update,total_bids_until_closure,fallback_probability,sample index,total bids,total_excess_papers,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
8,0,20,320,0,0,1733.0,121.41739130434784,0.17450318935333023,0.12292783419018101,1.2139462405147858,12.992010871338955,0.24097948509598416,0.16957017464546886,nan,nan,nan,12.992010871338955,0.24097948509598416,0.16957017464546886,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,0,1,1766.0,126.02039337474122,0.17646290156449373,0.12577443208313904,1.2175085137559651,13.195442070724924,0.2398912915541232,0.1697557651109078,nan,nan,nan,13.195442070724924,0.2398912915541232,0.1697557651109078,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,0,2,1740.0,127.9128881987578,0.17764081760024966,0.1265902116814896,1.2183289302536018,13.240075819026416,0.23309833390263185,0.16072806088079322,nan,nan,nan,13.240075819026416,0.23309833390263185,0.16072806088079322,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,0,3,1746.0,125.63462732919257,0.1837321764550388,0.13069563008920196,1.2185046198160376,13.23547470354689,0.23913140507894395,0.16691489364319284,nan,nan,nan,13.23547470354689,0.23913140507894395,0.16691489364319284,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,0,4,1766.0,121.51444099378882,0.17525096980163266,0.1218414188569408,1.219254746213931,13.099792887259632,0.22861651145046527,0.1571751994118367,nan,nan,nan,13.099792887259632,0.22861651145046527,0.1571751994118367,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,10,0,1792.0,127.17936194240542,0.18830801551389786,0.13365334114414998,1.2270158420982396,13.311445630477268,0.22519726568286474,0.1560945257911332,13.323108149541621,0.15325504687624142,0.10975129532009036,13.310334914375899,0.23006920129470587,0.16048912781655966,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,10,1,1766.0,131.9001552795031,0.19474436695141512,0.13766058736413808,1.214417555343605,13.405327691829763,0.24196039578616968,0.1704814455647821,14.358889770380813,0.13738184460244984,0.10223465127374444,13.314512255777283,0.24908408339957833,0.17538323424831923,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,10,2,1775.0,116.41677018633541,0.18036199095022623,0.12740679370339683,1.2257926368700895,13.037187539026482,0.23523547406970863,0.16482804132528742,12.454837309517616,0.20669824983100615,0.16441127810557235,13.101446874696427,0.23711088082559428,0.16538889400226725,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,10,3,1792.0,136.22924430641825,0.19995353910795088,0.14059217436974789,1.212362575736072,13.400951556928769,0.250051968292713,0.17769871631351172,12.872692379703393,0.21996492061598716,0.17739012614934457,13.455224760068363,0.2522405905107966,0.17824291972834377,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,10,4,1771.0,122.0817805383023,0.1937512615261976,0.1355984169283402,1.2205882707768425,13.099178315106933,0.23014453576754004,0.15890821061364627,11.865099003587225,0.19034282588811738,0.13814956482342777,13.284290211834888,0.23408291850826274,0.16264785458291578,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,25,0,1826.0,140.79460503264855,0.2080778895094983,0.14970783999841406,1.2275961298489262,13.682660222822324,0.2387977304731927,0.16612722106915812,12.59164053499523,0.22680450281160158,0.17032979857163064,13.963938736090249,0.2402270560726192,0.16576764977247985,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,25,1,1845.0,114.34358178053833,0.19384296557897707,0.1417000821591927,1.2430337995322582,13.13399265302949,0.22685003234932535,0.16099458230642102,12.652363947658666,0.24404445583129547,0.19098193905678987,13.303979254925075,0.21748032449553364,0.15005306599832482,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
8,0,20,320,25,2,1804.0,130.99277353081703,0.20547852434509536,0.14745261911689456,1.2273675129799526,13.417315137334624,0.2347072803564335,0.16558017002075762,13.216577415280376,0.21238963144257772,0.15407790187081938,13.481485392745409,0.2411169777105653,0.16927985381767954,.//cost_matrices//cost_matrix_m442_n161.json,.//cost_matrices//quota_matrix_m442_n161.json,greedy_2_(fb)_m442_n161.json
