n,m,bidding requirement,forced_permutations,number_of_bids_until_prices_update,total_bids_until_closure,fallback_probability,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
146,176,3.5,0,20,290,10,21,824.0,65.32094822985236,0.5615037036045483,0.2215219549867608,0.16201456310679613,0.9128132965237761,5.0629902625528675,0.28212460324216504,0.20457970660374059,4.687429435304367,0.2038517221472079,0.15955610150825264,5.109213133598838,0.28877476729563495,0.20984238681149459,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,22,805.0,68.6446613888395,0.5706277498275287,0.24191840767927725,0.17333427442123095,0.8929056029493883,5.10447613052954,0.2937275784855776,0.21745417038495393,4.713566361104683,0.21888522779442512,0.15766734083343203,5.149236791150707,0.2995825159460045,0.22421291263138612,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,23,838.0,57.401913497461464,0.5615728955877548,0.2221604469516164,0.16029778693859836,0.9238946201852467,4.891254712796192,0.30565442805079907,0.2182398799367582,3.9806074474064266,0.3551270044119331,0.25360722717100287,4.95821407054544,0.30053238250477254,0.21453616544215684,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,24,836.0,65.49996111194741,0.5532297115885797,0.24260548064375814,0.17583732057416268,0.9091028114075261,5.053662556247931,0.27381752366321455,0.1962199850176439,4.883520525755504,0.2583883275220502,0.2015252862439814,5.0760843742198,0.2745840729522171,0.19605695283816252,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,25,838.0,57.343903813081916,0.5616421195547949,0.2225808201345194,0.1608673247993057,0.9182524484238793,4.875478067025751,0.28953558404823637,0.206462164991611,4.265116992763692,0.2749796118806235,0.200930918860559,4.995549098028125,0.2893673862796778,0.2072213297473408,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,26,813.0,63.90186651248297,0.5708464126537726,0.2562688695068769,0.1815456222744046,0.8865028282392261,4.950317037226685,0.28709865055633177,0.20792672669187257,5.722966094186031,0.25755546159558235,0.19884757132363118,4.848495068480104,0.28912088629743554,0.20972190859060885,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,27,817.0,59.31895273676098,0.573661012562104,0.2171678535662624,0.15657338377656613,0.9224434592321672,4.932588443408068,0.27689214825733455,0.20260069164715505,3.8108798183401773,0.31507490782834763,0.2470782250120616,5.015067018780706,0.2719883301800091,0.1984709392471277,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,28,809.0,52.618868232224415,0.5876157376610328,0.22237751432745254,0.1629817957073829,0.912260087080191,4.715350372256038,0.27539683786169517,0.20056689034426667,4.4797435324479205,0.2739013392441331,0.20505714911966477,4.740338976478111,0.27483067334332123,0.2004538863109806,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,29,841.0,54.25030095475303,0.5633171213379868,0.220563993081829,0.15782077613231005,0.9317133436566072,4.8096380937684575,0.2679039638074563,0.19525583636439597,4.200082638614466,0.3090831952793421,0.2562214010831972,4.884660303633564,0.26134503489235483,0.1900772971801405,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,30,795.0,59.22147749510765,0.5896585188740785,0.24163093196112065,0.17382075471698114,0.8724332773062001,4.797113043231762,0.31193438604992174,0.2316154408307372,4.674198798850948,0.19090712948902816,0.15053037061743793,4.807128277959087,0.3195346313931229,0.23796922564509612,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,31,823.0,64.36440728221552,0.5633482293047198,0.24311692256710482,0.17364409587981885,0.8975236714764454,5.003685200954292,0.28650233660596636,0.20295793224089853,4.65173425214969,0.19344798098075594,0.13611393977893965,5.043984927916652,0.294305379823893,0.2107698071897477,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,32,838.0,59.62143336115942,0.5589243038649649,0.22854740724669126,0.16359297027554784,0.9191293539803337,4.938287990219076,0.28100315235524936,0.20021483544135554,5.0924314893226175,0.23132486514191458,0.16648973892405888,4.920637971237756,0.28546691091612053,0.20352399253276307,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,33,834.0,62.81985411848428,0.5577699590905464,0.23893612382821017,0.16963701765860037,0.9197647346162049,5.004865710603637,0.28704545773171125,0.21090991879319268,3.9960109143433193,0.34225581449520304,0.2585668816184321,5.111865461722155,0.27955511973907704,0.20595006762761806,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,34,820.0,59.843141447593524,0.570922998234642,0.2374029933481153,0.17430709534368072,0.9088195427048772,4.8717454020248185,0.28409417664007575,0.20904595342004462,4.504018891060743,0.23915817087039595,0.1844163965610809,4.907688594825819,0.287033864982623,0.21114108834963,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,35,814.0,64.10389758643186,0.5698969317120002,0.2414004914004914,0.1746007371007371,0.9080061476748695,5.025405662376875,0.27465573545338107,0.19771029932162396,4.810058641677215,0.21817223299873428,0.15911835913892733,5.065673804458924,0.2830294270184484,0.20460522356994995,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,36,809.0,64.34373332147307,0.5731227029400827,0.23094589279694347,0.16868468367232278,0.9105816513459671,5.05701045232649,0.29456088870182895,0.21793472455419827,4.700411365031354,0.25701444042353616,0.19278304216663886,5.097842408887002,0.2974416673742805,0.22061937874770485,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,37,816.0,72.10340390203406,0.5586968089435856,0.2551247771836007,0.18181818181818182,0.9008227542635062,5.209689027141204,0.30464303495160744,0.22242984253320686,4.746525211931576,0.25558361498738646,0.18822719000708465,5.283207093047492,0.31004287576449924,0.22718995392478017,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,38,844.0,59.89247316610332,0.5546297711302093,0.22618214131839726,0.1660652735889703,0.9308545476151981,4.981462584802666,0.2731801194607103,0.2016692543365471,5.093777038614752,0.29820600470644887,0.22109155416478876,4.9676392674104095,0.2693814349064905,0.1990951179987201,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,39,798.0,59.62406429187253,0.5869372627921396,0.23274094326725905,0.1721918432444748,0.8902740527085062,4.834535226210559,0.27950482295423107,0.20048240586797994,6.44845082776246,0.11084291533262669,0.07355626394187005,4.703030992010033,0.2868396938938412,0.20401975182159915,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,40,794.0,56.83019480519482,0.5934128528901829,0.24519120677810854,0.17655140828944357,0.8748021860384776,4.739888813160497,0.30562187466173596,0.21867110308271043,5.474972718550661,0.21674296148828373,0.1385362612414886,4.691598629594719,0.30870942555618935,0.22277182294286177,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,41,816.0,64.51205005040623,0.5679999386637179,0.2412823083778966,0.1747994652406417,0.89317724532162,4.993552797673107,0.2936975927305089,0.21617456906189245,4.608659693621081,0.25084946124699453,0.201259265281183,5.024914458003273,0.29586315233611055,0.21759602319899865,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,42,806.0,59.541522860700965,0.5812139914879642,0.23401195578614933,0.1691997518610422,0.8957395910884625,4.855966998419513,0.28817534892733926,0.2136873118328249,5.075238718273412,0.19658471882571585,0.1353694437815909,4.823162567890191,0.2996337224602856,0.2254647354942655,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,43,811.0,66.07770711024138,0.5695712612697393,0.24511685909651384,0.17783880730859772,0.8852333495207917,5.024103114934033,0.30023175748891373,0.21609335939326496,4.5247836478846315,0.29928844685307854,0.24674367435338987,5.077061240227152,0.29865413169120214,0.21351851559118531,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,44,825.0,58.797390737116785,0.5687304354701616,0.22886363636363635,0.1668939393939394,0.9204957536730605,4.900486214215076,0.28811615396701823,0.21098940464722515,5.378244812862147,0.15567995175302035,0.12230808120710651,4.861557735806796,0.2972902537058997,0.21818460726101802,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,45,828.0,50.545995670995694,0.5766352709287491,0.2153052261747914,0.15719696969696967,0.9102066934962525,4.6776672559786014,0.29598794832649883,0.21948459840076145,4.717274993812145,0.17936962092123213,0.13103804448493597,4.67475492231437,0.30276557365879175,0.22596197125245004,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,46,806.0,64.64290606653623,0.5748847319273744,0.2561611775321453,0.18200146627565983,0.8989116508095121,4.993110829436871,0.28824936609612417,0.20776138319668994,4.561540931390434,0.301389498357492,0.21396026082323402,5.046227124581048,0.28570938373172045,0.2077235689708936,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
146,176,3.5,0,20,290,10,47,816.0,59.13594407875232,0.5745883038250584,0.22206439393939395,0.160204991087344,0.9035203373980182,4.8846615589767595,0.2833344401235666,0.20004251771906048,4.035419016493395,0.1987292781621247,0.15284328682275597,4.989183718051635,0.28757928354729295,0.20521732698328587,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_2_(fb)_m176_n146.json
